user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews,Last sub date,date diff,per day visits-recipe,per day visit-food,per day visit- fashion,per day visit-beauty,per day visit- news,List,Recipe,Other
2665559,6/16/2015,0,2,1,1,5,9/29/2020,1932,0,0.001035197,0.000517598,0.000517598,0.002587992,2,,0
2665848,6/16/2015,0,1,1,2,5,9/29/2020,1932,0,0.000517598,0.000517598,0.001035197,0.002587992,1,,0
2665949,6/16/2015,2,0,0,0,0,9/29/2020,1932,0.001035197,0,0,0,0,,2,0
2665980,6/16/2015,1,0,0,0,0,9/29/2020,1932,0.000517598,0,0,0,0,,1,0
2666012,6/16/2015,1,4,0,0,0,9/29/2020,1932,0.000517598,0.002070393,0,0,0,5,,0
2666046,6/16/2015,0,1,0,0,3,9/29/2020,1932,0,0.000517598,0,0,0.001552795,1,,0
2666148,6/16/2015,2,3,0,0,0,9/29/2020,1932,0.001035197,0.001552795,0,0,0,3,2,0
2666409,6/16/2015,0,1,1,0,4,9/29/2020,1932,0,0.000517598,0.000517598,0,0.002070393,1,,0
2666410,6/16/2015,0,1,0,2,2,9/29/2020,1932,0,0.000517598,0,0.001035197,0.001035197,1,,0
2666420,1/14/2019,0,1,8,0,0,9/29/2020,624,0,0.001602564,0.012820513,0,0,1,,0
2666590,6/16/2015,1,1,2,0,0,9/29/2020,1932,0.000517598,0.000517598,0.001035197,0,0,1,1,0
2666776,6/16/2015,1,1,0,0,0,9/29/2020,1932,0.000517598,0.000517598,0,0,0,1,1,0
2667002,6/16/2015,1,6,8,5,0,9/29/2020,1932,0.000517598,0.00310559,0.004140787,0.002587992,0,6,1,0
2667009,6/16/2015,12,0,1,0,3,9/29/2020,1932,0.00621118,0,0.000517598,0,0.001552795,,12,0
2667151,6/16/2015,0,2,3,0,1,9/29/2020,1932,0,0.001035197,0.001552795,0,0.000517598,1,,1
2667248,5/12/2018,0,1,0,2,3,9/29/2020,871,0,0.001148106,0,0.002296211,0.003444317,,,1
2667419,6/16/2015,0,7,0,0,0,9/29/2020,1932,0,0.003623188,0,0,0,7,,0
2667440,6/16/2015,0,1,0,0,0,9/29/2020,1932,0,0.000517598,0,0,0,1,,0
2667509,6/16/2015,14,4,0,0,1,9/29/2020,1932,0.007246377,0.002070393,0,0,0.000517598,6,12,0
2667522,6/16/2015,5,2,0,1,2,9/29/2020,1932,0.002587992,0.001035197,0,0.000517598,0.001035197,2,5,0
2667564,6/16/2015,0,3,0,0,6,9/29/2020,1932,0,0.001552795,0,0,0.00310559,3,,0
2667587,6/24/2015,0,1,4,0,0,9/29/2020,1924,0,0.000519751,0.002079002,0,0,,,1
2667622,6/16/2015,2,29,0,0,0,9/29/2020,1932,0.001035197,0.015010352,0,0,0,1,2,28
2667966,6/16/2015,1,1,0,0,3,9/29/2020,1932,0.000517598,0.000517598,0,0,0.001552795,1,1,0
2668266,6/16/2015,0,1,2,1,16,9/29/2020,1932,0,0.000517598,0.001035197,0.000517598,0.008281573,1,,0
2668467,6/16/2015,0,1,1,0,1,9/29/2020,1932,0,0.000517598,0.000517598,0,0.000517598,1,,0
2668488,6/16/2015,0,1,3,0,0,9/29/2020,1932,0,0.000517598,0.001552795,0,0,1,,0
2668491,6/16/2015,0,1,0,0,0,9/29/2020,1932,0,0.000517598,0,0,0,1,,0
2668498,6/16/2015,0,1,5,0,1,9/29/2020,1932,0,0.000517598,0.002587992,0,0.000517598,1,,0
2668644,6/16/2015,6,0,0,0,0,9/29/2020,1932,0.00310559,0,0,0,0,,6,0
2668696,6/16/2015,0,2,2,2,4,9/29/2020,1932,0,0.001035197,0.001035197,0.001035197,0.002070393,2,,0
2668923,5/7/2018,0,1,1,0,1,9/29/2020,876,0,0.001141553,0.001141553,0,0.001141553,1,,0
2669154,6/16/2015,1,1,2,2,4,9/29/2020,1932,0.000517598,0.000517598,0.001035197,0.001035197,0.002070393,,1,1
2669473,6/16/2015,0,1,0,0,0,9/29/2020,1932,0,0.000517598,0,0,0,1,,0
2669588,6/16/2015,0,1,3,0,2,9/29/2020,1932,0,0.000517598,0.001552795,0,0.001035197,1,,0
2669646,6/16/2015,0,2,0,0,0,9/29/2020,1932,0,0.001035197,0,0,0,2,,0
2669737,6/16/2015,0,1,0,1,8,9/29/2020,1932,0,0.000517598,0,0.000517598,0.004140787,,,1
2669831,6/16/2015,0,5,0,1,1,9/29/2020,1932,0,0.002587992,0,0.000517598,0.000517598,5,,0
2669870,6/16/2015,1,2,2,0,7,9/29/2020,1932,0.000517598,0.001035197,0.001035197,0,0.003623188,2,1,0
2669939,12/20/2017,6,2,11,0,0,9/29/2020,1014,0.00591716,0.001972387,0.010848126,0,0,2,6,0
2670259,6/16/2015,0,3,0,0,17,9/29/2020,1932,0,0.001552795,0,0,0.008799172,2,,1
2670400,6/16/2015,4,6,0,0,0,9/29/2020,1932,0.002070393,0.00310559,0,0,0,6,4,0
2670563,6/16/2015,1,0,0,0,0,9/29/2020,1932,0.000517598,0,0,0,0,,1,0
2670669,6/16/2015,0,1,0,1,0,9/29/2020,1932,0,0.000517598,0,0.000517598,0,1,,0
2670813,6/16/2015,0,3,1,0,9,9/29/2020,1932,0,0.001552795,0.000517598,0,0.004658385,2,,1
2670903,8/6/2020,0,1,0,0,0,9/29/2020,54,0,0.018518519,0,0,0,1,,0
2671237,6/16/2015,0,1,0,0,1,9/29/2020,1932,0,0.000517598,0,0,0.000517598,1,,0
2671403,12/11/2015,0,1,0,0,0,9/29/2020,1754,0,0.000570125,0,0,0,1,,0
2671573,6/16/2015,0,1,0,0,0,9/29/2020,1932,0,0.000517598,0,0,0,1,,0
2671921,6/3/2019,0,1,1,0,3,9/29/2020,484,0,0.002066116,0.002066116,0,0.006198347,,,1
2672077,6/17/2015,3,1,0,0,21,9/29/2020,1931,0.001553599,0.000517866,0,0,0.010875194,1,3,0
2672095,6/17/2015,0,2,1,0,0,9/29/2020,1931,0,0.001035733,0.000517866,0,0,2,,0
2672234,6/17/2015,1,1,0,0,0,9/29/2020,1931,0.000517866,0.000517866,0,0,0,,1,1
2672345,6/17/2015,0,1,0,0,2,9/29/2020,1931,0,0.000517866,0,0,0.001035733,1,,0
2672349,6/17/2015,0,1,0,1,0,9/29/2020,1931,0,0.000517866,0,0.000517866,0,,,1
2672425,6/17/2015,1,1,1,2,4,9/29/2020,1931,0.000517866,0.000517866,0.000517866,0.001035733,0.002071466,1,1,0
2672522,6/17/2015,0,2,0,0,6,9/29/2020,1931,0,0.001035733,0,0,0.003107198,2,,0
2672565,6/17/2015,0,2,2,0,0,9/29/2020,1931,0,0.001035733,0.001035733,0,0,1,,1
2672643,6/17/2015,7,1,0,0,0,9/29/2020,1931,0.003625065,0.000517866,0,0,0,1,7,0
2672944,6/17/2015,9,0,0,0,0,9/29/2020,1931,0.004660798,0,0,0,0,,9,0
2672970,6/17/2015,1,1,0,3,3,9/29/2020,1931,0.000517866,0.000517866,0,0.001553599,0.001553599,,1,1
2673054,6/17/2015,0,2,0,0,0,9/29/2020,1931,0,0.001035733,0,0,0,2,,0
2673341,6/18/2015,9,1,4,0,10,9/29/2020,1930,0.004663212,0.000518135,0.002072539,0,0.005181347,,9,1
2673395,6/18/2015,1,0,0,1,0,9/29/2020,1930,0.000518135,0,0,0.000518135,0,,1,0
2673619,6/18/2015,0,7,2,0,3,9/29/2020,1930,0,0.003626943,0.001036269,0,0.001554404,5,,2
2673638,6/18/2015,1,0,3,0,0,9/29/2020,1930,0.000518135,0,0.001554404,0,0,1,,0
2673664,6/18/2015,5,8,3,0,8,9/29/2020,1930,0.002590674,0.004145078,0.001554404,0,0.004145078,8,5,0
2673943,6/19/2015,3,2,0,0,0,9/29/2020,1929,0.00155521,0.001036807,0,0,0,2,2,1
2674081,6/19/2015,1,0,0,0,0,9/29/2020,1929,0.000518403,0,0,0,0,,1,0
2674215,6/19/2015,6,0,0,0,0,9/29/2020,1929,0.00311042,0,0,0,0,,6,0
2674481,6/20/2015,1,0,0,0,0,9/29/2020,1928,0.000518672,0,0,0,0,,1,0
2674503,6/20/2015,0,1,0,0,4,9/29/2020,1928,0,0.000518672,0,0,0.002074689,1,,0
2674611,6/20/2015,2,2,0,0,0,9/29/2020,1928,0.001037344,0.001037344,0,0,0,2,2,0
2674683,6/20/2015,0,5,0,0,14,9/29/2020,1928,0,0.002593361,0,0,0.007261411,4,,1
2674689,6/20/2015,0,1,0,0,0,9/29/2020,1928,0,0.000518672,0,0,0,1,,0
2674876,6/21/2015,2,0,3,0,4,9/29/2020,1927,0.001037883,0,0.001556824,0,0.002075765,1,1,0
2675012,6/21/2015,0,2,0,0,0,9/29/2020,1927,0,0.001037883,0,0,0,2,,0
2675090,6/21/2015,1,4,0,0,0,9/29/2020,1927,0.000518941,0.002075765,0,0,0,4,1,0
2675114,6/21/2015,0,1,3,0,0,9/29/2020,1927,0,0.000518941,0.001556824,0,0,1,,0
2675268,6/22/2015,0,1,0,0,0,9/29/2020,1926,0,0.000519211,0,0,0,1,,0
2675317,6/22/2015,3,0,2,0,0,9/29/2020,1926,0.001557632,0,0.001038422,0,0,,3,0
2675523,6/22/2015,0,2,2,0,1,9/29/2020,1926,0,0.001038422,0.001038422,0,0.000519211,2,,0
2675588,4/1/2017,0,1,1,0,0,9/29/2020,1277,0,0.000783085,0.000783085,0,0,,,1
2675741,6/22/2015,0,1,4,1,20,9/29/2020,1926,0,0.000519211,0.002076843,0.000519211,0.010384216,1,,0
2675845,6/22/2015,0,3,2,0,15,9/29/2020,1926,0,0.001557632,0.001038422,0,0.007788162,1,,2
2675924,6/22/2015,0,1,0,0,1,9/29/2020,1926,0,0.000519211,0,0,0.000519211,,,1
2675955,6/22/2015,0,1,0,0,0,9/29/2020,1926,0,0.000519211,0,0,0,1,,0
2676255,4/3/2017,0,1,10,0,21,9/29/2020,1275,0,0.000784314,0.007843137,0,0.016470588,1,,0
2676291,6/22/2015,1,3,0,4,4,9/29/2020,1926,0.000519211,0.001557632,0,0.002076843,0.002076843,3,1,0
2676619,6/22/2015,0,1,1,0,5,9/29/2020,1926,0,0.000519211,0.000519211,0,0.002596054,1,,0
2676910,6/22/2015,0,1,2,1,0,9/29/2020,1926,0,0.000519211,0.001038422,0.000519211,0,,,1
2677005,6/22/2015,0,1,0,0,0,9/29/2020,1926,0,0.000519211,0,0,0,1,,0
2677013,6/22/2015,3,0,2,0,0,9/29/2020,1926,0.001557632,0,0.001038422,0,0,,3,0
2677045,6/22/2015,1,1,0,0,0,9/29/2020,1926,0.000519211,0.000519211,0,0,0,1,1,0
2677128,6/22/2015,3,0,0,0,0,9/29/2020,1926,0.001557632,0,0,0,0,,3,0
2677191,6/22/2015,2,2,0,0,2,9/29/2020,1926,0.001038422,0.001038422,0,0,0.001038422,2,2,0
2677449,6/22/2015,0,1,1,0,0,9/29/2020,1926,0,0.000519211,0.000519211,0,0,1,,0
2677710,6/22/2015,0,1,0,0,0,9/29/2020,1926,0,0.000519211,0,0,0,1,,0
2677735,12/4/2015,0,3,0,2,1,9/29/2020,1761,0,0.001703578,0,0.001135718,0.000567859,3,,0
2677873,6/23/2015,0,1,1,0,0,9/29/2020,1925,0,0.000519481,0.000519481,0,0,1,,0
2677878,6/23/2015,4,0,0,0,0,9/29/2020,1925,0.002077922,0,0,0,0,,4,0
2678056,6/23/2015,0,5,4,0,0,9/29/2020,1925,0,0.002597403,0.002077922,0,0,5,,0
2678238,6/23/2015,0,1,0,0,0,9/29/2020,1925,0,0.000519481,0,0,0,1,,0
2678320,6/23/2015,4,1,0,0,0,9/29/2020,1925,0.002077922,0.000519481,0,0,0,1,4,0
2678528,10/4/2016,0,1,0,0,0,9/29/2020,1456,0,0.000686813,0,0,0,,,1
2678583,6/23/2015,0,1,0,0,0,9/29/2020,1925,0,0.000519481,0,0,0,1,,0
2678664,6/23/2015,0,1,0,0,1,9/29/2020,1925,0,0.000519481,0,0,0.000519481,1,,0
2678749,6/23/2015,2,0,0,0,1,9/29/2020,1925,0.001038961,0,0,0,0.000519481,,2,0
2678964,6/23/2015,0,2,2,0,13,9/29/2020,1925,0,0.001038961,0.001038961,0,0.006753247,2,,0
2679154,2/20/2017,3,1,0,1,2,9/29/2020,1317,0.002277904,0.000759301,0,0.000759301,0.001518603,1,2,0
2679237,6/23/2015,0,1,0,0,0,9/29/2020,1925,0,0.000519481,0,0,0,,,1
2679324,6/23/2015,4,1,0,0,0,9/29/2020,1925,0.002077922,0.000519481,0,0,0,1,4,0
2679484,6/24/2015,17,1,3,0,0,9/29/2020,1924,0.008835759,0.000519751,0.001559252,0,0,1,17,0
2679924,6/24/2015,1,1,0,0,4,9/29/2020,1924,0.000519751,0.000519751,0,0,0.002079002,,1,1
2679957,6/24/2015,3,0,0,0,2,9/29/2020,1924,0.001559252,0,0,0,0.001039501,,3,0
2680239,6/24/2015,0,5,0,0,0,9/29/2020,1924,0,0.002598753,0,0,0,3,,2
2680400,6/24/2015,0,5,0,0,5,9/29/2020,1924,0,0.002598753,0,0,0.002598753,4,,1
2680408,11/29/2017,1,0,0,1,5,9/29/2020,1035,0.000966184,0,0,0.000966184,0.004830918,,1,0
2680426,6/24/2015,1,0,2,0,0,9/29/2020,1924,0.000519751,0,0.001039501,0,0,,1,0
2680492,6/24/2015,2,0,1,0,0,9/29/2020,1924,0.001039501,0,0.000519751,0,0,,2,0
2680742,6/24/2015,2,2,1,0,0,9/29/2020,1924,0.001039501,0.001039501,0.000519751,0,0,,2,2
2680750,6/24/2015,2,8,0,1,16,9/29/2020,1924,0.001039501,0.004158004,0,0.000519751,0.008316008,9,1,0
2680780,6/24/2015,0,3,0,1,0,9/29/2020,1924,0,0.001559252,0,0.000519751,0,1,,2
2680858,6/24/2015,1,0,0,0,0,9/29/2020,1924,0.000519751,0,0,0,0,,1,0
2680909,6/24/2015,3,2,0,0,16,9/29/2020,1924,0.001559252,0.001039501,0,0,0.008316008,2,3,0
2680947,5/20/2017,0,1,0,0,1,9/29/2020,1228,0,0.000814332,0,0,0.000814332,1,,0
2680953,6/24/2015,0,1,0,0,7,9/29/2020,1924,0,0.000519751,0,0,0.003638254,,,1
2680983,6/24/2015,2,1,1,0,0,9/29/2020,1924,0.001039501,0.000519751,0.000519751,0,0,1,2,0
2681113,6/25/2015,0,1,2,0,0,9/29/2020,1923,0,0.000520021,0.001040042,0,0,1,,0
2681149,6/25/2015,1,1,1,0,0,9/29/2020,1923,0.000520021,0.000520021,0.000520021,0,0,1,1,0
2681430,10/31/2018,0,1,2,0,0,9/29/2020,699,0,0.001430615,0.00286123,0,0,1,,0
2681466,6/25/2015,1,0,2,0,10,9/29/2020,1923,0.000520021,0,0.001040042,0,0.005200208,,1,0
2681597,8/2/2020,0,4,0,0,0,9/29/2020,58,0,0.068965517,0,0,0,4,,0
2681626,6/25/2015,5,3,0,0,4,9/29/2020,1923,0.002600104,0.001560062,0,0,0.002080083,3,5,0
2681652,6/25/2015,0,1,3,0,2,9/29/2020,1923,0,0.000520021,0.001560062,0,0.001040042,1,,0
2681953,6/26/2015,2,1,2,0,1,9/29/2020,1922,0.001040583,0.000520291,0.001040583,0,0.000520291,1,2,0
2682074,6/26/2015,0,1,0,0,0,9/29/2020,1922,0,0.000520291,0,0,0,1,,0
2682136,6/26/2015,0,1,3,0,18,9/29/2020,1922,0,0.000520291,0.001560874,0,0.009365245,1,,0
2682170,6/26/2015,0,1,1,0,0,9/29/2020,1922,0,0.000520291,0.000520291,0,0,1,,0
2682469,6/27/2015,3,1,0,0,0,9/29/2020,1921,0.001561687,0.000520562,0,0,0,1,3,0
2682539,6/27/2015,0,1,0,0,0,9/29/2020,1921,0,0.000520562,0,0,0,1,,0
2682612,11/1/2016,0,2,2,1,16,9/29/2020,1428,0,0.00140056,0.00140056,0.00070028,0.011204482,2,,0
2682846,6/27/2015,1,0,0,0,0,9/29/2020,1921,0.000520562,0,0,0,0,,1,0
2682857,6/27/2015,2,0,0,0,0,9/29/2020,1921,0.001041124,0,0,0,0,,2,0
2682894,6/28/2015,1,0,0,0,0,9/29/2020,1920,0.000520833,0,0,0,0,,1,0
2682986,6/28/2015,0,1,0,0,0,9/29/2020,1920,0,0.000520833,0,0,0,,,1
2683140,6/16/2019,4,3,11,2,2,9/29/2020,471,0.008492569,0.006369427,0.023354565,0.004246285,0.004246285,2,4,1
2683174,6/28/2015,1,0,1,0,0,9/29/2020,1920,0.000520833,0,0.000520833,0,0,,1,0
2683187,6/28/2015,0,3,0,0,0,9/29/2020,1920,0,0.0015625,0,0,0,3,,0
2683285,6/28/2015,3,1,0,0,4,9/29/2020,1920,0.0015625,0.000520833,0,0,0.002083333,1,3,0
2683331,5/19/2018,0,1,0,0,0,9/29/2020,864,0,0.001157407,0,0,0,1,,0
2683352,6/28/2015,2,9,4,4,14,9/29/2020,1920,0.001041667,0.0046875,0.002083333,0.002083333,0.007291667,5,2,4
2683402,6/28/2015,1,1,1,0,2,9/29/2020,1920,0.000520833,0.000520833,0.000520833,0,0.001041667,1,1,0
2683403,6/28/2015,2,1,1,0,1,9/29/2020,1920,0.001041667,0.000520833,0.000520833,0,0.000520833,1,2,0
2683490,6/28/2015,0,2,2,0,2,9/29/2020,1920,0,0.001041667,0.001041667,0,0.001041667,1,,1
2683622,6/28/2015,2,2,3,0,6,9/29/2020,1920,0.001041667,0.001041667,0.0015625,0,0.003125,1,1,2
2683865,8/26/2015,0,3,0,0,1,9/29/2020,1861,0,0.001612037,0,0,0.000537346,3,,0
2684295,6/29/2015,1,3,0,0,5,9/29/2020,1919,0.000521105,0.001563314,0,0,0.002605524,3,1,0
2684724,6/29/2015,2,0,3,1,13,9/29/2020,1919,0.001042209,0,0.001563314,0.000521105,0.006774362,,2,0
2684737,6/29/2015,0,2,1,0,0,9/29/2020,1919,0,0.001042209,0.000521105,0,0,1,,1
2684739,6/29/2015,0,1,0,0,0,9/29/2020,1919,0,0.000521105,0,0,0,1,,0
2684792,6/29/2015,0,1,4,6,13,9/29/2020,1919,0,0.000521105,0.002084419,0.003126628,0.006774362,1,,0
2684911,2/17/2016,3,0,0,0,0,9/29/2020,1686,0.001779359,0,0,0,0,,3,0
2684999,6/29/2015,1,3,0,0,0,9/29/2020,1919,0.000521105,0.001563314,0,0,0,2,1,1
2685214,6/30/2015,0,1,2,0,6,9/29/2020,1918,0,0.000521376,0.001042753,0,0.003128259,,,1
2685218,6/30/2015,0,2,0,0,0,9/29/2020,1918,0,0.001042753,0,0,0,2,,0
2685245,7/17/2019,6,9,5,8,3,9/29/2020,440,0.013636364,0.020454545,0.011363636,0.018181818,0.006818182,8,6,1
2685372,6/30/2015,1,0,0,0,3,9/29/2020,1918,0.000521376,0,0,0,0.001564129,,1,0
2685420,6/30/2015,1,0,2,0,11,9/29/2020,1918,0.000521376,0,0.001042753,0,0.005735141,,1,0
2685468,6/30/2015,0,1,1,0,2,9/29/2020,1918,0,0.000521376,0.000521376,0,0.001042753,1,,0
2685558,6/30/2015,25,82,3,0,40,9/29/2020,1918,0.013034411,0.042752868,0.001564129,0,0.020855057,34,20,53
2685570,6/30/2019,1,3,0,0,0,9/29/2020,457,0.002188184,0.006564551,0,0,0,3,1,0
2685604,6/30/2015,4,0,0,0,9,9/29/2020,1918,0.002085506,0,0,0,0.004692388,,4,0
2685666,11/17/2019,3,3,2,2,0,9/29/2020,317,0.009463722,0.009463722,0.006309148,0.006309148,0,3,2,1
2685672,6/30/2015,1,2,2,0,14,9/29/2020,1918,0.000521376,0.001042753,0.001042753,0,0.00729927,2,1,0
2686241,7/1/2015,0,1,0,0,2,9/29/2020,1917,0,0.000521648,0,0,0.001043297,1,,0
2686496,7/2/2015,0,1,1,0,2,9/29/2020,1916,0,0.000521921,0.000521921,0,0.001043841,1,,0
2686500,7/2/2015,0,6,6,10,12,9/29/2020,1916,0,0.003131524,0.003131524,0.005219207,0.006263048,6,,0
2686599,7/2/2015,1,10,2,0,18,9/29/2020,1916,0.000521921,0.005219207,0.001043841,0,0.009394572,6,1,4
2686706,2/23/2017,2,4,2,0,21,9/29/2020,1314,0.00152207,0.00304414,0.00152207,0,0.015981735,3,2,1
2686745,7/2/2015,0,1,0,0,0,9/29/2020,1916,0,0.000521921,0,0,0,1,,0
2686770,7/2/2015,2,2,2,0,0,9/29/2020,1916,0.001043841,0.001043841,0.001043841,0,0,2,2,0
2686784,7/2/2015,0,4,4,4,0,9/29/2020,1916,0,0.002087683,0.002087683,0.002087683,0,4,,0
2686837,7/2/2015,0,1,1,0,2,9/29/2020,1916,0,0.000521921,0.000521921,0,0.001043841,1,,0
2686993,7/2/2015,1,1,0,0,6,9/29/2020,1916,0.000521921,0.000521921,0,0,0.003131524,1,1,0
2687036,7/2/2015,2,1,0,0,4,9/29/2020,1916,0.001043841,0.000521921,0,0,0.002087683,1,2,0
2687113,7/3/2015,14,41,0,0,0,9/29/2020,1915,0.007310705,0.021409922,0,0,0,18,8,29
2687163,7/3/2015,2,0,0,0,0,9/29/2020,1915,0.001044386,0,0,0,0,,2,0
2687174,7/3/2015,3,1,0,1,0,9/29/2020,1915,0.00156658,0.000522193,0,0.000522193,0,1,3,0
2687175,7/3/2015,1,2,2,0,2,9/29/2020,1915,0.000522193,0.001044386,0.001044386,0,0.001044386,2,1,0
2687263,7/3/2015,0,1,0,0,0,9/29/2020,1915,0,0.000522193,0,0,0,1,,0
2687274,7/3/2015,5,33,1,0,3,9/29/2020,1915,0.002610966,0.017232376,0.000522193,0,0.00156658,1,5,32
2687464,7/4/2015,9,0,0,0,0,9/29/2020,1914,0.004702194,0,0,0,0,,9,0
2687512,7/4/2015,2,1,0,0,0,9/29/2020,1914,0.001044932,0.000522466,0,0,0,1,2,0
2687651,7/4/2015,0,1,0,0,0,9/29/2020,1914,0,0.000522466,0,0,0,,,1
2687823,7/5/2015,2,6,0,0,9,9/29/2020,1913,0.001045478,0.003136435,0,0,0.004704652,6,2,0
2687866,8/2/2020,0,3,0,0,0,9/29/2020,58,0,0.051724138,0,0,0,3,,0
2687878,7/5/2015,1,1,0,0,0,9/29/2020,1913,0.000522739,0.000522739,0,0,0,1,1,0
2687891,7/5/2015,2,1,0,0,0,9/29/2020,1913,0.001045478,0.000522739,0,0,0,1,2,0
2688080,7/5/2015,0,3,0,0,0,9/29/2020,1913,0,0.001568217,0,0,0,3,,0
2688441,7/6/2015,2,0,0,0,1,9/29/2020,1912,0.001046025,0,0,0,0.000523013,,2,0
2688467,7/6/2015,2,0,0,0,0,9/29/2020,1912,0.001046025,0,0,0,0,,2,0
2689000,7/6/2015,0,2,0,0,2,9/29/2020,1912,0,0.001046025,0,0,0.001046025,2,,0
2689201,7/6/2015,0,2,1,0,1,9/29/2020,1912,0,0.001046025,0.000523013,0,0.000523013,2,,0
2689213,7/6/2015,0,4,0,0,0,9/29/2020,1912,0,0.00209205,0,0,0,4,,0
2689230,7/6/2015,0,2,0,0,7,9/29/2020,1912,0,0.001046025,0,0,0.003661088,,,2
2689327,7/6/2015,1,1,0,0,0,9/29/2020,1912,0.000523013,0.000523013,0,0,0,1,1,0
2689628,7/6/2015,0,1,0,0,16,9/29/2020,1912,0,0.000523013,0,0,0.008368201,1,,0
2690060,7/6/2015,0,1,7,3,8,9/29/2020,1912,0,0.000523013,0.003661088,0.001569038,0.0041841,1,,0
2690278,7/6/2015,2,2,1,0,2,9/29/2020,1912,0.001046025,0.001046025,0.000523013,0,0.001046025,2,2,0
2690679,7/7/2015,2,2,2,0,0,9/29/2020,1911,0.001046572,0.001046572,0.001046572,0,0,4,,0
2691171,7/7/2015,0,2,1,0,0,9/29/2020,1911,0,0.001046572,0.000523286,0,0,1,,1
2691225,7/7/2015,0,1,0,0,0,9/29/2020,1911,0,0.000523286,0,0,0,,,1
2691466,7/7/2015,3,33,19,5,86,9/29/2020,1911,0.001569859,0.017268446,0.009942439,0.002616431,0.045002616,13,2,21
2691641,7/7/2015,13,2,0,1,0,9/29/2020,1911,0.006802721,0.001046572,0,0.000523286,0,1,13,1
2691825,5/17/2019,1,0,0,0,0,9/29/2020,501,0.001996008,0,0,0,0,,1,0
2691940,7/7/2015,0,2,4,0,5,9/29/2020,1911,0,0.001046572,0.002093145,0,0.002616431,2,,0
2691955,7/7/2015,0,1,4,0,0,9/29/2020,1911,0,0.000523286,0.002093145,0,0,1,,0
2692029,7/7/2015,0,1,0,0,0,9/29/2020,1911,0,0.000523286,0,0,0,1,,0
2692054,7/7/2015,0,2,0,0,0,9/29/2020,1911,0,0.001046572,0,0,0,,,2
2692099,7/7/2015,0,3,0,0,0,9/29/2020,1911,0,0.001569859,0,0,0,,,3
2692206,7/7/2015,2,4,0,0,0,9/29/2020,1911,0.001046572,0.002093145,0,0,0,1,2,3
2692251,7/7/2015,0,1,2,0,21,9/29/2020,1911,0,0.000523286,0.001046572,0,0.010989011,,,1
2692316,7/8/2015,1,0,0,0,0,9/29/2020,1910,0.00052356,0,0,0,0,,1,0
2692351,7/8/2015,1,1,0,0,0,9/29/2020,1910,0.00052356,0.00052356,0,0,0,1,1,0
2692746,7/8/2015,13,1,3,0,0,9/29/2020,1910,0.006806283,0.00052356,0.001570681,0,0,1,13,0
2692785,1/31/2017,0,1,0,0,3,9/29/2020,1337,0,0.000747943,0,0,0.002243829,1,,0
2692791,7/8/2015,0,1,0,0,0,9/29/2020,1910,0,0.00052356,0,0,0,1,,0
2692945,7/8/2015,4,3,0,0,0,9/29/2020,1910,0.002094241,0.001570681,0,0,0,3,3,0
2693224,7/8/2015,2,1,0,0,3,9/29/2020,1910,0.00104712,0.00052356,0,0,0.001570681,1,2,0
2693251,7/8/2015,0,1,0,0,7,9/29/2020,1910,0,0.00052356,0,0,0.003664921,1,,0
2693711,7/8/2015,0,1,0,0,0,9/29/2020,1910,0,0.00052356,0,0,0,1,,0
2693836,5/24/2017,0,10,0,0,0,9/29/2020,1224,0,0.008169935,0,0,0,,,10
2693889,7/8/2015,2,4,1,0,4,9/29/2020,1910,0.00104712,0.002094241,0.00052356,0,0.002094241,3,2,1
2694735,7/9/2015,0,1,0,0,0,9/29/2020,1909,0,0.000523834,0,0,0,1,,0
2694780,7/9/2015,6,0,5,0,1,9/29/2020,1909,0.003143007,0,0.002619172,0,0.000523834,2,4,0
2694851,7/9/2015,0,1,0,0,1,9/29/2020,1909,0,0.000523834,0,0,0.000523834,1,,0
2694944,7/9/2015,2,2,0,0,3,9/29/2020,1909,0.001047669,0.001047669,0,0,0.001571503,2,2,0
2695024,7/9/2015,0,1,0,0,0,9/29/2020,1909,0,0.000523834,0,0,0,1,,0
2695089,7/9/2015,2,2,2,3,35,9/29/2020,1909,0.001047669,0.001047669,0.001047669,0.001571503,0.018334206,1,2,1
2695213,7/10/2015,1,0,1,0,6,9/29/2020,1908,0.000524109,0,0.000524109,0,0.003144654,,1,0
2695269,7/10/2015,9,8,0,0,35,9/29/2020,1908,0.004716981,0.004192872,0,0,0.018343816,7,9,1
2695589,7/10/2015,0,1,0,0,2,9/29/2020,1908,0,0.000524109,0,0,0.001048218,1,,0
2695698,7/10/2015,0,3,0,3,2,9/29/2020,1908,0,0.001572327,0,0.001572327,0.001048218,3,,0
2696183,7/11/2015,2,1,0,0,0,9/29/2020,1907,0.001048768,0.000524384,0,0,0,1,2,0
2696535,7/12/2015,0,1,0,0,0,9/29/2020,1906,0,0.000524659,0,0,0,,,1
2696592,7/12/2015,6,9,2,11,7,9/29/2020,1906,0.003147954,0.004721931,0.001049318,0.005771249,0.003672613,8,6,1
2696741,7/13/2015,3,3,0,0,0,9/29/2020,1905,0.001574803,0.001574803,0,0,0,3,3,0
2696846,7/13/2015,26,39,0,1,2,9/29/2020,1905,0.013648294,0.020472441,0,0.000524934,0.001049869,2,26,37
